"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
51;"technician";"married";"unknown";"no";425;"yes";"no";"unknown";19;"may";124;3;-1;0;"unknown";"no"
49;"management";"married";"tertiary";"no";68;"yes";"yes";"unknown";19;"may";163;3;-1;0;"unknown";"no"
42;"unemployed";"married";"secondary";"no";1990;"yes";"yes";"unknown";19;"may";13;1;-1;0;"unknown";"no"
55;"technician";"married";"secondary";"no";978;"yes";"no";"unknown";19;"may";259;1;-1;0;"unknown";"no"
41;"technician";"single";"secondary";"no";0;"yes";"yes";"unknown";19;"may";162;1;-1;0;"unknown";"no"
51;"management";"single";"tertiary";"no";824;"no";"no";"unknown";19;"may";102;2;-1;0;"unknown";"no"
46;"blue-collar";"married";"secondary";"no";679;"yes";"no";"unknown";19;"may";723;1;-1;0;"unknown";"no"
41;"blue-collar";"married";"primary";"no";262;"yes";"no";"unknown";19;"may";89;1;-1;0;"unknown";"no"
32;"blue-collar";"divorced";"secondary";"no";86;"no";"yes";"unknown";19;"may";703;1;-1;0;"unknown";"no"
43;"technician";"single";"tertiary";"no";1017;"yes";"no";"unknown";19;"may";257;2;-1;0;"unknown";"no"
48;"blue-collar";"married";"primary";"no";456;"yes";"yes";"unknown";19;"may";289;1;-1;0;"unknown";"no"
52;"self-employed";"married";"secondary";"no";6353;"yes";"yes";"unknown";19;"may";361;2;-1;0;"unknown";"no"
29;"technician";"single";"secondary";"no";103;"no";"no";"unknown";19;"may";314;1;-1;0;"unknown";"no"
51;"admin.";"divorced";"secondary";"no";467;"yes";"no";"unknown";19;"may";83;1;-1;0;"unknown";"no"
48;"blue-collar";"married";"secondary";"no";841;"yes";"no";"unknown";19;"may";215;1;-1;0;"unknown";"no"
34;"services";"married";"secondary";"no";0;"yes";"no";"unknown";19;"may";115;4;-1;0;"unknown";"no"
52;"admin.";"single";"secondary";"no";-346;"yes";"yes";"unknown";19;"may";147;3;-1;0;"unknown";"no"
31;"self-employed";"married";"secondary";"no";157;"yes";"no";"unknown";19;"may";285;1;-1;0;"unknown";"no"
41;"technician";"married";"secondary";"no";459;"yes";"no";"unknown";19;"may";102;1;-1;0;"unknown";"no"
40;"services";"single";"secondary";"no";464;"yes";"yes";"unknown";19;"may";183;7;-1;0;"unknown";"no"
51;"services";"married";"secondary";"no";2085;"yes";"no";"unknown";19;"may";70;1;-1;0;"unknown";"no"
42;"blue-collar";"married";"unknown";"no";1323;"yes";"no";"unknown";19;"may";19;1;-1;0;"unknown";"no"
31;"blue-collar";"single";"secondary";"no";75;"yes";"no";"unknown";19;"may";346;1;-1;0;"unknown";"no"
34;"blue-collar";"married";"primary";"no";-288;"yes";"no";"unknown";19;"may";643;1;-1;0;"unknown";"no"
41;"self-employed";"married";"secondary";"no";713;"yes";"no";"unknown";19;"may";78;1;-1;0;"unknown";"no"
43;"blue-collar";"married";"secondary";"no";1071;"yes";"no";"unknown";19;"may";411;1;-1;0;"unknown";"no"
54;"blue-collar";"married";"secondary";"no";887;"yes";"no";"unknown";19;"may";133;1;-1;0;"unknown";"no"
47;"services";"married";"secondary";"no";-288;"no";"no";"unknown";19;"may";193;6;-1;0;"unknown";"no"
41;"blue-collar";"married";"primary";"no";3722;"yes";"no";"unknown";19;"may";590;2;-1;0;"unknown";"no"
40;"management";"married";"tertiary";"no";3;"yes";"yes";"unknown";19;"may";151;1;-1;0;"unknown";"no"
23;"management";"single";"secondary";"no";85;"yes";"no";"unknown";19;"may";109;2;-1;0;"unknown";"no"
48;"blue-collar";"married";"primary";"no";6489;"yes";"no";"unknown";19;"may";263;1;-1;0;"unknown";"no"
36;"admin.";"single";"secondary";"no";3457;"no";"no";"unknown";19;"may";103;4;-1;0;"unknown";"no"
44;"management";"divorced";"tertiary";"no";409;"yes";"no";"unknown";19;"may";333;1;-1;0;"unknown";"no"
31;"admin.";"single";"secondary";"no";396;"yes";"no";"unknown";19;"may";104;1;-1;0;"unknown";"no"
32;"blue-collar";"married";"secondary";"no";101;"yes";"no";"unknown";19;"may";191;4;-1;0;"unknown";"no"
49;"blue-collar";"married";"secondary";"no";402;"yes";"no";"unknown";19;"may";571;1;-1;0;"unknown";"no"
23;"blue-collar";"single";"secondary";"no";525;"yes";"no";"unknown";19;"may";180;1;-1;0;"unknown";"no"
41;"admin.";"married";"secondary";"no";3855;"yes";"no";"unknown";19;"may";657;2;-1;0;"unknown";"no"
52;"blue-collar";"married";"secondary";"no";157;"yes";"yes";"unknown";19;"may";107;2;-1;0;"unknown";"no"
41;"management";"married";"tertiary";"no";1897;"yes";"no";"unknown";19;"may";335;3;-1;0;"unknown";"no"
22;"blue-collar";"married";"secondary";"no";36;"yes";"no";"unknown";19;"may";120;3;-1;0;"unknown";"no"
60;"blue-collar";"married";"secondary";"no";171;"yes";"no";"unknown";19;"may";219;2;-1;0;"unknown";"no"
60;"technician";"married";"unknown";"no";148;"yes";"no";"unknown";19;"may";148;1;-1;0;"unknown";"no"
35;"technician";"married";"unknown";"no";208;"yes";"no";"unknown";19;"may";214;1;-1;0;"unknown";"no"
49;"blue-collar";"married";"primary";"no";1536;"yes";"no";"unknown";19;"may";400;2;-1;0;"unknown";"no"
32;"blue-collar";"single";"secondary";"no";476;"yes";"yes";"unknown";19;"may";503;2;-1;0;"unknown";"no"
45;"blue-collar";"married";"secondary";"no";42;"yes";"no";"unknown";19;"may";125;5;-1;0;"unknown";"no"
29;"management";"single";"tertiary";"no";-233;"yes";"no";"unknown";19;"may";329;1;-1;0;"unknown";"no"
45;"management";"married";"tertiary";"no";1540;"yes";"no";"unknown";19;"may";194;3;-1;0;"unknown";"no"
28;"management";"single";"tertiary";"no";3238;"yes";"no";"unknown";19;"may";7;1;-1;0;"unknown";"no"
21;"student";"single";"unknown";"no";210;"yes";"no";"unknown";19;"may";53;1;-1;0;"unknown";"no"
31;"services";"single";"secondary";"no";1629;"yes";"no";"unknown";19;"may";344;2;-1;0;"unknown";"no"
27;"admin.";"divorced";"secondary";"no";112;"yes";"no";"unknown";19;"may";104;1;-1;0;"unknown";"no"
43;"services";"divorced";"secondary";"no";1040;"yes";"no";"unknown";19;"may";552;3;-1;0;"unknown";"yes"
24;"blue-collar";"single";"unknown";"no";76;"yes";"no";"unknown";19;"may";345;1;-1;0;"unknown";"no"
28;"blue-collar";"single";"secondary";"no";362;"yes";"no";"unknown";19;"may";263;1;-1;0;"unknown";"no"
42;"management";"divorced";"tertiary";"no";1116;"yes";"no";"unknown";19;"may";88;6;-1;0;"unknown";"no"
40;"blue-collar";"married";"secondary";"no";-365;"yes";"no";"unknown";19;"may";44;43;-1;0;"unknown";"no"
42;"services";"married";"primary";"no";2567;"yes";"no";"unknown";19;"may";401;2;-1;0;"unknown";"no"
31;"blue-collar";"single";"secondary";"no";19;"yes";"no";"unknown";19;"may";178;5;-1;0;"unknown";"no"
47;"blue-collar";"married";"primary";"no";146;"yes";"yes";"unknown";19;"may";53;5;-1;0;"unknown";"no"
40;"blue-collar";"divorced";"secondary";"no";125;"yes";"no";"unknown";19;"may";349;2;-1;0;"unknown";"no"
31;"admin.";"divorced";"secondary";"no";47;"yes";"no";"unknown";19;"may";34;9;-1;0;"unknown";"no"
26;"blue-collar";"divorced";"secondary";"no";0;"yes";"no";"unknown";19;"may";48;3;-1;0;"unknown";"no"
52;"admin.";"single";"primary";"no";0;"no";"no";"unknown";19;"may";182;11;-1;0;"unknown";"no"
31;"blue-collar";"single";"tertiary";"no";462;"yes";"yes";"unknown";19;"may";147;1;-1;0;"unknown";"no"
44;"management";"married";"tertiary";"no";4087;"yes";"no";"unknown";19;"may";457;5;-1;0;"unknown";"no"
27;"technician";"single";"secondary";"no";16;"no";"no";"unknown";19;"may";193;1;-1;0;"unknown";"no"
41;"blue-collar";"married";"unknown";"no";665;"yes";"no";"unknown";19;"may";142;3;-1;0;"unknown";"no"
28;"management";"single";"secondary";"no";471;"yes";"yes";"unknown";19;"may";123;2;-1;0;"unknown";"no"
27;"blue-collar";"married";"secondary";"no";613;"yes";"no";"unknown";19;"may";65;3;-1;0;"unknown";"no"
34;"admin.";"married";"secondary";"no";645;"yes";"no";"unknown";19;"may";420;1;-1;0;"unknown";"no"
44;"blue-collar";"married";"secondary";"no";1087;"yes";"no";"unknown";19;"may";100;2;-1;0;"unknown";"no"
36;"blue-collar";"married";"primary";"no";2079;"yes";"yes";"unknown";19;"may";403;2;-1;0;"unknown";"no"
37;"technician";"married";"secondary";"no";1633;"yes";"no";"unknown";19;"may";229;3;-1;0;"unknown";"no"
27;"technician";"single";"primary";"no";1022;"yes";"no";"unknown";19;"may";445;2;-1;0;"unknown";"no"
32;"blue-collar";"single";"secondary";"no";1211;"yes";"no";"unknown";19;"may";206;4;-1;0;"unknown";"no"
31;"blue-collar";"married";"secondary";"no";9714;"yes";"no";"unknown";19;"may";182;2;-1;0;"unknown";"no"
51;"management";"married";"tertiary";"no";642;"no";"no";"unknown";19;"may";183;2;-1;0;"unknown";"no"
47;"technician";"divorced";"secondary";"no";1851;"yes";"no";"unknown";19;"may";140;2;-1;0;"unknown";"no"
23;"student";"single";"secondary";"no";405;"yes";"no";"unknown";19;"may";134;3;-1;0;"unknown";"no"
30;"management";"single";"tertiary";"no";358;"yes";"no";"unknown";19;"may";88;51;-1;0;"unknown";"no"
50;"blue-collar";"married";"secondary";"no";170;"yes";"yes";"unknown";19;"may";234;13;-1;0;"unknown";"no"
52;"services";"married";"secondary";"no";2420;"yes";"no";"unknown";19;"may";215;3;-1;0;"unknown";"no"
34;"blue-collar";"single";"secondary";"no";1484;"yes";"no";"unknown";19;"may";194;5;-1;0;"unknown";"no"
28;"entrepreneur";"married";"secondary";"no";422;"yes";"no";"unknown";19;"may";394;2;-1;0;"unknown";"no"
28;"admin.";"single";"secondary";"no";350;"yes";"yes";"unknown";19;"may";5;2;-1;0;"unknown";"no"
57;"retired";"married";"secondary";"no";919;"yes";"yes";"unknown";19;"may";408;2;-1;0;"unknown";"no"
31;"management";"single";"tertiary";"no";444;"yes";"no";"unknown";19;"may";114;2;-1;0;"unknown";"no"
35;"management";"married";"tertiary";"no";1253;"yes";"no";"unknown";19;"may";210;2;-1;0;"unknown";"no"
49;"entrepreneur";"married";"tertiary";"no";320;"yes";"yes";"unknown";19;"may";243;6;-1;0;"unknown";"no"
32;"services";"married";"secondary";"no";1066;"yes";"no";"unknown";19;"may";180;9;-1;0;"unknown";"no"
28;"services";"married";"unknown";"no";-134;"yes";"no";"unknown";19;"may";8;2;-1;0;"unknown";"no"
51;"management";"single";"tertiary";"no";1146;"yes";"yes";"unknown";19;"may";458;4;-1;0;"unknown";"no"
32;"blue-collar";"married";"primary";"no";424;"yes";"no";"unknown";19;"may";313;2;-1;0;"unknown";"no"
37;"management";"divorced";"tertiary";"no";122;"yes";"no";"unknown";19;"may";1622;2;-1;0;"unknown";"yes"
55;"blue-collar";"married";"secondary";"no";212;"yes";"no";"unknown";19;"may";324;2;-1;0;"unknown";"no"
27;"blue-collar";"single";"secondary";"no";5;"yes";"no";"unknown";19;"may";205;3;-1;0;"unknown";"no"
49;"management";"single";"tertiary";"no";580;"no";"no";"unknown";19;"may";310;2;-1;0;"unknown";"no"
22;"blue-collar";"single";"secondary";"no";3992;"yes";"yes";"unknown";19;"may";194;2;-1;0;"unknown";"no"
36;"technician";"divorced";"secondary";"no";141;"yes";"no";"unknown";19;"may";165;5;-1;0;"unknown";"no"
46;"management";"divorced";"secondary";"no";361;"yes";"no";"unknown";19;"may";86;7;-1;0;"unknown";"no"
57;"blue-collar";"married";"secondary";"no";8195;"yes";"no";"unknown";19;"may";160;2;-1;0;"unknown";"no"
55;"admin.";"divorced";"secondary";"no";3524;"yes";"no";"unknown";19;"may";492;6;-1;0;"unknown";"no"
34;"blue-collar";"married";"secondary";"no";1710;"yes";"yes";"unknown";19;"may";187;3;-1;0;"unknown";"no"
44;"technician";"married";"primary";"no";177;"yes";"no";"unknown";19;"may";197;4;-1;0;"unknown";"no"
45;"management";"married";"tertiary";"no";199;"no";"no";"unknown";19;"may";95;5;-1;0;"unknown";"no"
30;"blue-collar";"married";"secondary";"no";0;"no";"no";"unknown";19;"may";159;3;-1;0;"unknown";"no"
30;"technician";"single";"tertiary";"no";880;"yes";"yes";"unknown";19;"may";967;6;-1;0;"unknown";"yes"
45;"blue-collar";"married";"secondary";"no";771;"yes";"no";"unknown";19;"may";221;2;-1;0;"unknown";"no"
34;"blue-collar";"divorced";"secondary";"no";164;"yes";"no";"unknown";19;"may";102;13;-1;0;"unknown";"no"
41;"technician";"married";"secondary";"no";501;"yes";"no";"unknown";19;"may";579;5;-1;0;"unknown";"yes"
45;"management";"married";"unknown";"no";9051;"yes";"no";"unknown";19;"may";124;63;-1;0;"unknown";"no"
46;"technician";"divorced";"unknown";"no";103;"no";"no";"unknown";19;"may";158;5;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";89;"yes";"no";"unknown";19;"may";162;10;-1;0;"unknown";"no"
45;"blue-collar";"married";"secondary";"no";4111;"yes";"no";"unknown";19;"may";211;2;-1;0;"unknown";"no"
42;"blue-collar";"married";"primary";"no";170;"yes";"no";"unknown";19;"may";51;41;-1;0;"unknown";"no"
49;"blue-collar";"married";"secondary";"no";1854;"yes";"no";"unknown";19;"may";173;5;-1;0;"unknown";"no"
54;"blue-collar";"married";"secondary";"no";233;"yes";"no";"unknown";19;"may";220;3;-1;0;"unknown";"no"
60;"retired";"married";"secondary";"no";819;"yes";"no";"unknown";19;"may";110;2;-1;0;"unknown";"no"
24;"admin.";"single";"secondary";"no";1019;"yes";"no";"unknown";19;"may";99;26;-1;0;"unknown";"no"
43;"blue-collar";"married";"primary";"no";1147;"yes";"yes";"unknown";19;"may";112;7;-1;0;"unknown";"no"
49;"technician";"married";"tertiary";"no";279;"yes";"no";"unknown";19;"may";168;4;-1;0;"unknown";"no"
45;"blue-collar";"married";"unknown";"no";1263;"yes";"no";"unknown";19;"may";283;3;-1;0;"unknown";"no"
54;"technician";"divorced";"secondary";"no";7449;"yes";"no";"unknown";19;"may";235;7;-1;0;"unknown";"no"
39;"management";"married";"tertiary";"no";198;"yes";"no";"unknown";19;"may";138;8;-1;0;"unknown";"no"
23;"technician";"single";"unknown";"no";710;"yes";"no";"unknown";19;"may";374;6;-1;0;"unknown";"no"
48;"services";"divorced";"secondary";"no";858;"yes";"no";"unknown";19;"may";353;4;-1;0;"unknown";"no"
38;"admin.";"married";"secondary";"no";1344;"yes";"yes";"unknown";19;"may";147;2;-1;0;"unknown";"no"
44;"self-employed";"single";"tertiary";"no";149;"yes";"no";"unknown";19;"may";332;10;-1;0;"unknown";"no"
53;"management";"single";"primary";"no";208;"yes";"no";"unknown";19;"may";179;9;-1;0;"unknown";"no"
28;"blue-collar";"married";"secondary";"no";224;"yes";"no";"unknown";19;"may";571;5;-1;0;"unknown";"no"
38;"management";"single";"tertiary";"no";91;"yes";"no";"unknown";19;"may";492;9;-1;0;"unknown";"no"
27;"blue-collar";"single";"secondary";"yes";-3;"yes";"no";"unknown";19;"may";265;5;-1;0;"unknown";"no"
25;"blue-collar";"married";"secondary";"no";316;"yes";"yes";"unknown";19;"may";360;2;-1;0;"unknown";"no"
35;"admin.";"married";"secondary";"no";846;"yes";"yes";"unknown";19;"may";175;2;-1;0;"unknown";"no"
31;"blue-collar";"married";"primary";"no";352;"yes";"no";"unknown";19;"may";97;9;-1;0;"unknown";"no"
40;"blue-collar";"married";"primary";"no";-22;"yes";"no";"unknown";19;"may";84;3;-1;0;"unknown";"no"
27;"services";"single";"secondary";"no";4923;"yes";"no";"unknown";19;"may";57;7;-1;0;"unknown";"no"
53;"admin.";"married";"tertiary";"yes";6;"no";"no";"unknown";19;"may";105;11;-1;0;"unknown";"no"
32;"management";"divorced";"tertiary";"no";312;"yes";"yes";"unknown";19;"may";886;3;-1;0;"unknown";"no"
37;"technician";"single";"secondary";"no";61;"yes";"no";"unknown";19;"may";182;8;-1;0;"unknown";"no"
37;"blue-collar";"married";"primary";"no";53;"yes";"no";"unknown";19;"may";467;4;-1;0;"unknown";"no"
47;"blue-collar";"married";"unknown";"no";-345;"yes";"no";"unknown";19;"may";18;14;-1;0;"unknown";"no"
36;"management";"divorced";"tertiary";"no";0;"yes";"no";"unknown";19;"may";21;11;-1;0;"unknown";"no"
52;"blue-collar";"married";"secondary";"no";2231;"yes";"yes";"unknown";19;"may";470;4;-1;0;"unknown";"no"
52;"services";"married";"unknown";"no";337;"yes";"no";"unknown";19;"may";85;3;-1;0;"unknown";"no"
50;"technician";"married";"unknown";"no";413;"yes";"no";"unknown";19;"may";243;2;-1;0;"unknown";"no"
45;"blue-collar";"married";"secondary";"no";1345;"yes";"no";"unknown";19;"may";120;7;-1;0;"unknown";"no"
52;"blue-collar";"married";"primary";"no";522;"yes";"no";"unknown";19;"may";298;2;-1;0;"unknown";"no"
23;"services";"married";"primary";"no";523;"yes";"yes";"unknown";19;"may";249;2;-1;0;"unknown";"no"
44;"blue-collar";"married";"secondary";"no";261;"yes";"no";"unknown";19;"may";87;5;-1;0;"unknown";"no"
27;"admin.";"single";"secondary";"no";3776;"yes";"no";"unknown";19;"may";217;2;-1;0;"unknown";"no"
57;"technician";"married";"secondary";"no";437;"yes";"no";"unknown";19;"may";44;4;-1;0;"unknown";"no"
48;"blue-collar";"married";"primary";"no";490;"yes";"no";"unknown";19;"may";622;2;-1;0;"unknown";"no"
51;"management";"married";"unknown";"no";6482;"yes";"no";"unknown";19;"may";182;2;-1;0;"unknown";"no"
53;"management";"married";"primary";"no";3544;"no";"no";"unknown";19;"may";195;4;-1;0;"unknown";"no"
46;"retired";"married";"primary";"no";0;"no";"no";"unknown";19;"may";179;2;-1;0;"unknown";"no"
49;"services";"single";"secondary";"no";459;"yes";"no";"unknown";19;"may";58;10;-1;0;"unknown";"no"
30;"technician";"single";"tertiary";"no";3291;"yes";"no";"unknown";19;"may";1218;3;-1;0;"unknown";"yes"
41;"management";"married";"primary";"no";2592;"yes";"no";"unknown";19;"may";500;3;-1;0;"unknown";"no"
42;"self-employed";"married";"tertiary";"no";596;"yes";"no";"unknown";19;"may";66;9;-1;0;"unknown";"no"
34;"self-employed";"married";"secondary";"no";-56;"yes";"no";"unknown";19;"may";248;3;-1;0;"unknown";"no"
44;"services";"married";"primary";"no";1161;"yes";"no";"unknown";19;"may";110;5;-1;0;"unknown";"no"
34;"blue-collar";"married";"primary";"no";183;"yes";"no";"unknown";19;"may";3078;4;-1;0;"unknown";"no"
28;"student";"single";"secondary";"no";154;"yes";"no";"unknown";20;"may";21;9;-1;0;"unknown";"no"
31;"management";"single";"secondary";"no";0;"yes";"no";"unknown";20;"may";150;1;-1;0;"unknown";"no"
48;"technician";"single";"secondary";"no";479;"no";"no";"unknown";20;"may";148;5;-1;0;"unknown";"no"
38;"management";"divorced";"tertiary";"no";-980;"yes";"no";"unknown";20;"may";91;1;-1;0;"unknown";"no"
38;"management";"single";"tertiary";"no";690;"yes";"no";"unknown";20;"may";34;1;-1;0;"unknown";"no"
32;"management";"divorced";"tertiary";"no";5306;"yes";"no";"unknown";20;"may";201;1;-1;0;"unknown";"no"
33;"admin.";"married";"secondary";"no";730;"yes";"no";"unknown";20;"may";70;1;-1;0;"unknown";"no"
41;"services";"single";"secondary";"no";397;"yes";"no";"unknown";20;"may";19;15;-1;0;"unknown";"no"
33;"admin.";"single";"secondary";"no";434;"yes";"no";"unknown";20;"may";351;1;-1;0;"unknown";"no"
37;"management";"married";"tertiary";"no";897;"no";"no";"unknown";20;"may";182;1;-1;0;"unknown";"no"
55;"technician";"divorced";"secondary";"no";0;"yes";"no";"unknown";20;"may";365;4;-1;0;"unknown";"no"
32;"services";"single";"secondary";"no";228;"yes";"no";"unknown";20;"may";257;1;-1;0;"unknown";"no"
33;"management";"single";"tertiary";"no";201;"yes";"no";"unknown";20;"may";280;1;-1;0;"unknown";"no"
54;"management";"married";"tertiary";"no";2847;"yes";"no";"unknown";20;"may";16;10;-1;0;"unknown";"no"
39;"admin.";"single";"secondary";"no";4039;"yes";"no";"unknown";20;"may";140;1;-1;0;"unknown";"no"
60;"technician";"married";"unknown";"no";132;"yes";"no";"unknown";20;"may";21;11;-1;0;"unknown";"no"
30;"blue-collar";"married";"secondary";"no";9;"yes";"no";"unknown";20;"may";184;1;-1;0;"unknown";"no"
34;"management";"single";"secondary";"no";31;"yes";"no";"unknown";20;"may";20;14;-1;0;"unknown";"no"
57;"management";"married";"tertiary";"no";0;"yes";"yes";"unknown";20;"may";107;2;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";4438;"yes";"no";"unknown";20;"may";446;1;-1;0;"unknown";"yes"
39;"admin.";"married";"secondary";"no";6421;"no";"yes";"unknown";20;"may";661;1;-1;0;"unknown";"no"
38;"blue-collar";"married";"secondary";"no";171;"yes";"yes";"unknown";20;"may";172;1;-1;0;"unknown";"no"
37;"management";"divorced";"tertiary";"no";42;"yes";"yes";"unknown";20;"may";125;4;-1;0;"unknown";"no"
36;"management";"married";"tertiary";"no";806;"yes";"no";"unknown";20;"may";280;1;-1;0;"unknown";"no"
39;"blue-collar";"married";"secondary";"no";298;"yes";"no";"unknown";20;"may";216;1;-1;0;"unknown";"no"
35;"entrepreneur";"married";"secondary";"no";24;"yes";"no";"unknown";20;"may";81;1;-1;0;"unknown";"no"
47;"blue-collar";"married";"secondary";"no";290;"yes";"no";"unknown";20;"may";409;2;-1;0;"unknown";"no"
